EMIS,District,CMC,Circuit, School: ,District: ,POD Number,Date Received,Item Description,Serial Number
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-006,2025-04-01,Data Projector Bracket (Ultra Link),
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-006,2025-04-01,Data Projector Bracket (Ultra Link),
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-006,2025-04-01,Data Projector Bracket (Ultra Link),
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-006,2025-04-01,Data Projector Bracket (Ultra Link),
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-006,2025-04-01,Data Projector Bracket (Ultra Link),
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-006,2025-04-01,Data Projector Bracket (Ultra Link),
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-006,2025-04-01,Data Projector Bracket (Ultra Link),
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-006,2025-04-01,Data Projector Bracket (Ultra Link),
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-006,2025-04-01,Data Projector Bracket (Ultra Link),
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-007,2025-01-14,Ultra Short Throw,x2952300943
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,926169230600065
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100162
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100246
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100258
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100259
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100261
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100194
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100205
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100220
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100218
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100238
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100217
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100263
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100271
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100272
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100274
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100091
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,POD-010,2024-10-01,Teacher Laptop,933248240100010
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100094
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100031
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100100
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,297267221000049
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,297267221000050
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,297267221000047
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,297267221000048
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,297267221000046
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100062
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100008
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100006
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100118
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100114
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100225
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100177
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100239
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100166
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100215
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100095
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100061
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100120
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100055
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100134
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100131
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100133
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100030
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100148
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100079
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100174
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100231
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100167
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100235
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100201
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,926169230600075
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,926169230600072
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,926169230600136
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,926169230600074
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,926169230600071
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100072
286898.0,Umlazi,Phumelela,Dukumbane, Umbelebele Secondary School, Umlazi,-,2025-01-16,Learner Laptop,933248240100080
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-001,2024-07-08,Fixed Whiteboard,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-002,2024-12-08,Interactive Screen,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-003,2024-08-13,Whiteboard Markers (Box),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-003,2024-08-13,Whiteboard Markers (Box),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-003,2024-08-13,Whiteboard Markers (Box),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-003,2024-08-13,Whiteboard Markers (Box),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-003,2024-08-13,Whiteboard Markers (Box),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-004,2024-12-08,Charging Trolley,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008865910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008a05910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008d95910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224009925910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008cb5910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008bf5910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008805910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n2240089c5910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n2240089f5910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n2240099d5910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224009c45910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008c95910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008a15910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008b85910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008a85910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224009c05910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224009995910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008985910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008945910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224009945910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008d05910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008cc5910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224009965910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008a35910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224009985910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008bd5910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224009c75910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-005,2024-09-26,Data Projector,mrjr71100n224008be5910
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Parrot),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-006,2024-10-09,Data Projector Bracket (Ultra Link),
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-008,2024-09-26,HDMI Cable,
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100290
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100297
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100297
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100299
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100011
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100086
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100116
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100125
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100141
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100024
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100102
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100110
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100121
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100122
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100107
301772.0,Umlazi,Phumelela,Isipingo,Zwelethu Secondary School,Umlazi,POD-009,2024-03-10,Learner Laptop,933248240100105
